origin_time,horizon,threshold,window_type,mainshock_mag,mainshock_time,days_since_mainshock,n_train_events,forecast_probability_etas,forecast_probability_poisson,observed_binary,n_observed_in_horizon
1996-08-04T07:08:11.540000+00:00,7d,5.0,post_mainshock,5.025,1996-07-28T07:08:11.540000+00:00,7,638,nan,0.0,0,0
1996-08-27T07:08:11.540000+00:00,7d,5.0,post_mainshock,5.025,1996-07-28T07:08:11.540000+00:00,30,644,nan,0.0,0,0
1996-09-15T02:09:19.180000+00:00,7d,5.0,post_mainshock,5.025,1996-09-14T02:09:19.180000+00:00,1,648,nan,0.0,0,0
1996-09-21T02:09:19.180000+00:00,7d,5.0,post_mainshock,5.025,1996-09-14T02:09:19.180000+00:00,7,648,nan,0.0,1,1
1996-10-14T02:09:19.180000+00:00,7d,5.0,post_mainshock,5.025,1996-09-14T02:09:19.180000+00:00,30,651,nan,0.0,0,0
1996-09-26T17:41:17.240000+00:00,7d,5.0,post_mainshock,5.28,1996-09-25T17:41:17.240000+00:00,1,650,nan,0.0,0,0
1996-10-02T17:41:17.240000+00:00,7d,5.0,post_mainshock,5.28,1996-09-25T17:41:17.240000+00:00,7,651,nan,0.0,0,0
1996-10-25T17:41:17.240000+00:00,7d,5.0,post_mainshock,5.28,1996-09-25T17:41:17.240000+00:00,30,651,nan,0.0,0,0
1996-11-18T22:48:54.410000+00:00,7d,5.0,post_mainshock,5.195,1996-11-17T22:48:54.410000+00:00,1,655,nan,0.0,1,1
1996-11-24T22:48:54.410000+00:00,7d,5.0,post_mainshock,5.195,1996-11-17T22:48:54.410000+00:00,7,657,nan,0.0,0,0
1996-12-17T22:48:54.410000+00:00,7d,5.0,post_mainshock,5.195,1996-11-17T22:48:54.410000+00:00,30,659,nan,0.0,0,0
1996-11-20T00:12:18.680000+00:00,7d,5.0,post_mainshock,5.4,1996-11-19T00:12:18.680000+00:00,1,656,nan,0.0,0,0
1996-11-26T00:12:18.680000+00:00,7d,5.0,post_mainshock,5.4,1996-11-19T00:12:18.680000+00:00,7,657,nan,0.0,0,0
1996-12-19T00:12:18.680000+00:00,7d,5.0,post_mainshock,5.4,1996-11-19T00:12:18.680000+00:00,30,660,nan,0.0,0,0
1996-12-11T12:08:34.290000+00:00,7d,5.0,post_mainshock,5.025,1996-12-10T12:08:34.290000+00:00,1,658,nan,0.0,0,0
1996-12-17T12:08:34.290000+00:00,7d,5.0,post_mainshock,5.025,1996-12-10T12:08:34.290000+00:00,7,659,nan,0.0,0,0
1997-01-09T12:08:34.290000+00:00,7d,5.0,post_mainshock,5.025,1996-12-10T12:08:34.290000+00:00,30,660,nan,0.0,0,0
1997-02-19T21:13:47.650000+00:00,7d,5.0,post_mainshock,5.025,1997-02-18T21:13:47.650000+00:00,1,666,nan,0.0,0,0
1997-02-25T21:13:47.650000+00:00,7d,5.0,post_mainshock,5.025,1997-02-18T21:13:47.650000+00:00,7,666,nan,0.0,0,0
1997-03-20T21:13:47.650000+00:00,7d,5.0,post_mainshock,5.025,1997-02-18T21:13:47.650000+00:00,30,668,nan,0.0,0,0
1997-02-20T01:35:53.540000+00:00,7d,5.0,post_mainshock,5.11,1997-02-19T01:35:53.540000+00:00,1,666,nan,0.0,0,0
1997-02-26T01:35:53.540000+00:00,7d,5.0,post_mainshock,5.11,1997-02-19T01:35:53.540000+00:00,7,666,nan,0.0,0,0
1997-03-21T01:35:53.540000+00:00,7d,5.0,post_mainshock,5.11,1997-02-19T01:35:53.540000+00:00,30,668,nan,0.0,0,0
1997-04-15T17:53:33.170000+00:00,7d,5.0,post_mainshock,5.3,1997-04-14T17:53:33.170000+00:00,1,671,nan,0.0,0,0
1997-04-21T17:53:33.170000+00:00,7d,5.0,post_mainshock,5.3,1997-04-14T17:53:33.170000+00:00,7,672,nan,0.0,0,0
1997-05-14T17:53:33.170000+00:00,7d,5.0,post_mainshock,5.3,1997-04-14T17:53:33.170000+00:00,30,673,nan,0.0,0,0
1997-04-16T00:13:16.370000+00:00,7d,5.0,post_mainshock,5.195,1997-04-15T00:13:16.370000+00:00,1,671,nan,0.0,0,0
1997-04-22T00:13:16.370000+00:00,7d,5.0,post_mainshock,5.195,1997-04-15T00:13:16.370000+00:00,7,672,nan,0.0,0,0
1997-05-15T00:13:16.370000+00:00,7d,5.0,post_mainshock,5.195,1997-04-15T00:13:16.370000+00:00,30,673,nan,0.0,0,0
1997-05-09T02:53:14.730000+00:00,7d,5.0,post_mainshock,6.0,1997-05-08T02:53:14.730000+00:00,1,673,nan,0.0,0,0
1997-05-15T02:53:14.730000+00:00,7d,5.0,post_mainshock,6.0,1997-05-08T02:53:14.730000+00:00,7,673,nan,0.0,0,0
1997-06-07T02:53:14.730000+00:00,7d,5.0,post_mainshock,6.0,1997-05-08T02:53:14.730000+00:00,30,674,nan,0.0,0,0
1997-07-12T14:54:49.050000+00:00,7d,5.0,post_mainshock,5.4,1997-07-11T14:54:49.050000+00:00,1,675,nan,0.0,1,1
1997-07-18T14:54:49.050000+00:00,7d,5.0,post_mainshock,5.4,1997-07-11T14:54:49.050000+00:00,7,675,nan,0.0,1,1
1997-08-10T14:54:49.050000+00:00,7d,5.0,post_mainshock,5.4,1997-07-11T14:54:49.050000+00:00,30,684,nan,0.0,0,0
1997-07-19T19:39:23.420000+00:00,7d,5.0,post_mainshock,5.28,1997-07-18T19:39:23.420000+00:00,1,676,nan,0.0,0,0
1997-07-25T19:39:23.420000+00:00,7d,5.0,post_mainshock,5.28,1997-07-18T19:39:23.420000+00:00,7,677,nan,0.0,1,1
1997-08-17T19:39:23.420000+00:00,7d,5.0,post_mainshock,5.28,1997-07-18T19:39:23.420000+00:00,30,684,nan,0.0,0,0
1997-08-01T15:59:37.030000+00:00,7d,5.0,post_mainshock,5.3,1997-07-31T15:59:37.030000+00:00,1,679,nan,0.0,1,1
1997-08-07T15:59:37.030000+00:00,7d,5.0,post_mainshock,5.3,1997-07-31T15:59:37.030000+00:00,7,682,nan,0.0,0,0
1997-08-30T15:59:37.030000+00:00,7d,5.0,post_mainshock,5.3,1997-07-31T15:59:37.030000+00:00,30,685,nan,0.0,0,0
1997-08-07T08:58:21.390000+00:00,7d,5.0,post_mainshock,5.195,1997-08-06T08:58:21.390000+00:00,1,682,nan,0.0,0,0
1997-08-13T08:58:21.390000+00:00,7d,5.0,post_mainshock,5.195,1997-08-06T08:58:21.390000+00:00,7,684,nan,0.0,0,0
1997-09-05T08:58:21.390000+00:00,7d,5.0,post_mainshock,5.195,1997-08-06T08:58:21.390000+00:00,30,686,nan,0.0,0,0
1997-10-27T00:55:22.930000+00:00,7d,5.0,post_mainshock,5.11,1997-10-26T00:55:22.930000+00:00,1,690,nan,0.0,0,0
1997-11-02T00:55:22.930000+00:00,7d,5.0,post_mainshock,5.11,1997-10-26T00:55:22.930000+00:00,7,690,nan,0.0,0,0
1997-11-25T00:55:22.930000+00:00,7d,5.0,post_mainshock,5.11,1997-10-26T00:55:22.930000+00:00,30,693,nan,0.0,0,0
1997-11-22T11:23:06.310000+00:00,7d,5.0,post_mainshock,6.1,1997-11-21T11:23:06.310000+00:00,1,693,nan,0.0,0,0
1997-11-28T11:23:06.310000+00:00,7d,5.0,post_mainshock,6.1,1997-11-21T11:23:06.310000+00:00,7,694,nan,0.0,0,0
1997-12-21T11:23:06.310000+00:00,7d,5.0,post_mainshock,6.1,1997-11-21T11:23:06.310000+00:00,30,695,nan,0.0,0,0
1997-11-23T02:34:43.790000+00:00,7d,5.0,post_mainshock,5.11,1997-11-22T02:34:43.790000+00:00,1,693,nan,0.0,0,0
1997-11-29T02:34:43.790000+00:00,7d,5.0,post_mainshock,5.11,1997-11-22T02:34:43.790000+00:00,7,694,nan,0.0,0,0
1997-12-22T02:34:43.790000+00:00,7d,5.0,post_mainshock,5.11,1997-11-22T02:34:43.790000+00:00,30,695,nan,0.0,0,0
1998-02-19T09:02:25.990000+00:00,7d,5.0,post_mainshock,5.025,1998-02-18T09:02:25.990000+00:00,1,702,nan,0.0,0,0
1998-02-25T09:02:25.990000+00:00,7d,5.0,post_mainshock,5.025,1998-02-18T09:02:25.990000+00:00,7,702,nan,0.0,0,0
1998-03-20T09:02:25.990000+00:00,7d,5.0,post_mainshock,5.025,1998-02-18T09:02:25.990000+00:00,30,705,nan,0.0,0,0
1998-03-07T12:50:11.770000+00:00,7d,5.0,post_mainshock,5.025,1998-03-06T12:50:11.770000+00:00,1,704,nan,0.0,0,0
1998-03-13T12:50:11.770000+00:00,7d,5.0,post_mainshock,5.025,1998-03-06T12:50:11.770000+00:00,7,705,nan,0.0,0,0
1998-04-05T12:50:11.770000+00:00,7d,5.0,post_mainshock,5.025,1998-03-06T12:50:11.770000+00:00,30,705,nan,0.0,0,0
1998-05-03T08:36:50.180000+00:00,7d,5.0,post_mainshock,5.5,1998-05-02T08:36:50.180000+00:00,1,707,nan,0.0,0,0
1998-05-09T08:36:50.180000+00:00,7d,5.0,post_mainshock,5.5,1998-05-02T08:36:50.180000+00:00,7,707,nan,0.0,0,0
1998-06-01T08:36:50.180000+00:00,7d,5.0,post_mainshock,5.5,1998-05-02T08:36:50.180000+00:00,30,707,nan,0.0,0,0
1998-07-09T03:44:59.330000+00:00,7d,5.0,post_mainshock,5.45,1998-07-08T03:44:59.330000+00:00,1,711,nan,0.0,0,0
1998-07-15T03:44:59.330000+00:00,7d,5.0,post_mainshock,5.45,1998-07-08T03:44:59.330000+00:00,7,711,nan,0.0,0,0
1998-08-07T03:44:59.330000+00:00,7d,5.0,post_mainshock,5.45,1998-07-08T03:44:59.330000+00:00,30,714,nan,0.0,0,0
1998-07-28T19:03:18.750000+00:00,7d,5.0,post_mainshock,5.11,1998-07-27T19:03:18.750000+00:00,1,713,nan,0.0,0,0
1998-08-03T19:03:18.750000+00:00,7d,5.0,post_mainshock,5.11,1998-07-27T19:03:18.750000+00:00,7,713,nan,0.0,0,0
1998-08-26T19:03:18.750000+00:00,7d,5.0,post_mainshock,5.11,1998-07-27T19:03:18.750000+00:00,30,715,nan,0.0,0,0
1998-08-19T04:10:20.690000+00:00,7d,5.0,post_mainshock,5.45,1998-08-18T04:10:20.690000+00:00,1,715,nan,0.0,0,0
1998-08-25T04:10:20.690000+00:00,7d,5.0,post_mainshock,5.45,1998-08-18T04:10:20.690000+00:00,7,715,nan,0.0,0,0
1998-09-17T04:10:20.690000+00:00,7d,5.0,post_mainshock,5.45,1998-08-18T04:10:20.690000+00:00,30,716,nan,0.0,0,0
1998-09-11T22:57:16.900000+00:00,7d,5.0,post_mainshock,5.025,1998-09-10T22:57:16.900000+00:00,1,716,nan,0.0,0,0
1998-09-17T22:57:16.900000+00:00,7d,5.0,post_mainshock,5.025,1998-09-10T22:57:16.900000+00:00,7,716,nan,0.0,0,0
1998-10-10T22:57:16.900000+00:00,7d,5.0,post_mainshock,5.025,1998-09-10T22:57:16.900000+00:00,30,718,nan,0.0,1,1
1998-09-27T18:27:05.470000+00:00,7d,5.0,post_mainshock,5.0,1998-09-26T18:27:05.470000+00:00,1,717,nan,0.0,1,1
1998-10-03T18:27:05.470000+00:00,7d,5.0,post_mainshock,5.0,1998-09-26T18:27:05.470000+00:00,7,718,nan,0.0,0,0
1998-10-26T18:27:05.470000+00:00,7d,5.0,post_mainshock,5.0,1998-09-26T18:27:05.470000+00:00,30,719,nan,0.0,0,0
1998-09-29T21:31:05.610000+00:00,7d,5.0,post_mainshock,5.025,1998-09-28T21:31:05.610000+00:00,1,718,nan,0.0,0,0
1998-10-05T21:31:05.610000+00:00,7d,5.0,post_mainshock,5.025,1998-09-28T21:31:05.610000+00:00,7,718,nan,0.0,0,0
1998-10-28T21:31:05.610000+00:00,7d,5.0,post_mainshock,5.025,1998-09-28T21:31:05.610000+00:00,30,719,nan,0.0,0,0
1998-10-17T00:05:34.270000+00:00,7d,5.0,post_mainshock,5.4,1998-10-16T00:05:34.270000+00:00,1,719,nan,0.0,0,0
1998-10-23T00:05:34.270000+00:00,7d,5.0,post_mainshock,5.4,1998-10-16T00:05:34.270000+00:00,7,719,nan,0.0,0,0
1998-11-15T00:05:34.270000+00:00,7d,5.0,post_mainshock,5.4,1998-10-16T00:05:34.270000+00:00,30,720,nan,0.0,0,0
1998-12-03T13:25:04.240000+00:00,7d,5.0,post_mainshock,5.28,1998-12-02T13:25:04.240000+00:00,1,723,nan,0.0,0,0
1998-12-09T13:25:04.240000+00:00,7d,5.0,post_mainshock,5.28,1998-12-02T13:25:04.240000+00:00,7,723,nan,0.0,0,0
1999-01-01T13:25:04.240000+00:00,7d,5.0,post_mainshock,5.28,1998-12-02T13:25:04.240000+00:00,30,724,nan,0.0,0,0
1999-02-23T11:37:49.440000+00:00,7d,5.0,post_mainshock,5.0,1999-02-22T11:37:49.440000+00:00,1,731,nan,0.0,0,0
1999-03-01T11:37:49.440000+00:00,7d,5.0,post_mainshock,5.0,1999-02-22T11:37:49.440000+00:00,7,731,nan,0.0,0,0
1999-03-24T11:37:49.440000+00:00,7d,5.0,post_mainshock,5.0,1999-02-22T11:37:49.440000+00:00,30,732,nan,0.0,0,0
1999-04-06T22:32:56.510000+00:00,7d,5.0,post_mainshock,5.6,1999-04-05T22:32:56.510000+00:00,1,733,nan,0.0,0,0
1999-04-12T22:32:56.510000+00:00,7d,5.0,post_mainshock,5.6,1999-04-05T22:32:56.510000+00:00,7,733,nan,0.0,0,0
1999-05-05T22:32:56.510000+00:00,7d,5.0,post_mainshock,5.6,1999-04-05T22:32:56.510000+00:00,30,736,nan,0.0,0,0
1999-07-23T10:42:11.730000+00:00,7d,5.0,post_mainshock,5.45,1999-07-22T10:42:11.730000+00:00,1,745,nan,0.0,0,0
1999-07-29T10:42:11.730000+00:00,7d,5.0,post_mainshock,5.45,1999-07-22T10:42:11.730000+00:00,7,746,nan,0.0,0,0
1999-08-21T10:42:11.730000+00:00,7d,5.0,post_mainshock,5.45,1999-07-22T10:42:11.730000+00:00,30,746,nan,0.0,0,0
1999-10-06T17:04:44.890000+00:00,7d,5.0,post_mainshock,5.2,1999-10-05T17:04:44.890000+00:00,1,748,nan,0.0,0,0
1999-10-12T17:04:44.890000+00:00,7d,5.0,post_mainshock,5.2,1999-10-05T17:04:44.890000+00:00,7,749,nan,0.0,0,0
1999-11-04T17:04:44.890000+00:00,7d,5.0,post_mainshock,5.2,1999-10-05T17:04:44.890000+00:00,30,750,nan,0.0,0,0
2000-01-03T10:23:58.980000+00:00,7d,5.0,post_mainshock,5.28,2000-01-02T10:23:58.980000+00:00,1,756,nan,0.0,0,0
2000-01-09T10:23:58.980000+00:00,7d,5.0,post_mainshock,5.28,2000-01-02T10:23:58.980000+00:00,7,757,nan,0.0,0,0
2000-02-01T10:23:58.980000+00:00,7d,5.0,post_mainshock,5.28,2000-01-02T10:23:58.980000+00:00,30,762,nan,0.0,0,0
2000-01-26T16:43:22.950000+00:00,7d,5.0,post_mainshock,5.45,2000-01-25T16:43:22.950000+00:00,1,761,nan,0.0,0,0
2000-02-01T16:43:22.950000+00:00,7d,5.0,post_mainshock,5.45,2000-01-25T16:43:22.950000+00:00,7,762,nan,0.0,0,0
2000-02-24T16:43:22.950000+00:00,7d,5.0,post_mainshock,5.45,2000-01-25T16:43:22.950000+00:00,30,763,nan,0.0,1,1
2000-02-28T17:21:28+00:00,7d,5.0,post_mainshock,5.365,2000-02-27T17:21:28+00:00,1,764,nan,0.0,0,0
2000-03-05T17:21:28+00:00,7d,5.0,post_mainshock,5.365,2000-02-27T17:21:28+00:00,7,765,nan,0.0,0,0
2000-03-28T17:21:28+00:00,7d,5.0,post_mainshock,5.365,2000-02-27T17:21:28+00:00,30,768,nan,0.0,0,0
2000-03-19T16:38:23.180000+00:00,7d,5.0,post_mainshock,5.025,2000-03-18T16:38:23.180000+00:00,1,767,nan,0.0,0,0
2000-03-25T16:38:23.180000+00:00,7d,5.0,post_mainshock,5.025,2000-03-18T16:38:23.180000+00:00,7,767,nan,0.0,0,0
2000-04-17T16:38:23.180000+00:00,7d,5.0,post_mainshock,5.025,2000-03-18T16:38:23.180000+00:00,30,770,nan,0.0,0,0
2000-07-03T04:27:56.990000+00:00,7d,5.0,post_mainshock,5.2,2000-07-02T04:27:56.990000+00:00,1,776,nan,0.0,0,0
2000-07-09T04:27:56.990000+00:00,7d,5.0,post_mainshock,5.2,2000-07-02T04:27:56.990000+00:00,7,776,nan,0.0,0,0
2000-08-01T04:27:56.990000+00:00,7d,5.0,post_mainshock,5.2,2000-07-02T04:27:56.990000+00:00,30,778,nan,0.0,0,0
2000-10-12T09:42:09.270000+00:00,7d,5.0,post_mainshock,5.6,2000-10-11T09:42:09.270000+00:00,1,782,nan,0.0,0,0
2000-10-18T09:42:09.270000+00:00,7d,5.0,post_mainshock,5.6,2000-10-11T09:42:09.270000+00:00,7,782,nan,0.0,0,0
2000-11-10T09:42:09.270000+00:00,7d,5.0,post_mainshock,5.6,2000-10-11T09:42:09.270000+00:00,30,784,nan,0.0,1,1
2000-11-10T08:37:50.680000+00:00,7d,5.0,post_mainshock,5.025,2000-11-09T08:37:50.680000+00:00,1,784,nan,0.0,1,1
2000-11-16T08:37:50.680000+00:00,7d,5.0,post_mainshock,5.025,2000-11-09T08:37:50.680000+00:00,7,785,nan,0.0,0,0
2000-12-09T08:37:50.680000+00:00,7d,5.0,post_mainshock,5.025,2000-11-09T08:37:50.680000+00:00,30,786,nan,0.0,0,0
2000-11-14T08:56:49.030000+00:00,7d,5.0,post_mainshock,5.5,2000-11-13T08:56:49.030000+00:00,1,785,nan,0.0,0,0
2000-11-20T08:56:49.030000+00:00,7d,5.0,post_mainshock,5.5,2000-11-13T08:56:49.030000+00:00,7,785,nan,0.0,0,0
2000-12-13T08:56:49.030000+00:00,7d,5.0,post_mainshock,5.5,2000-11-13T08:56:49.030000+00:00,30,786,nan,0.0,0,0
2000-12-06T09:53:51.180000+00:00,7d,5.0,post_mainshock,5.11,2000-12-05T09:53:51.180000+00:00,1,786,nan,0.0,0,0
2000-12-12T09:53:51.180000+00:00,7d,5.0,post_mainshock,5.11,2000-12-05T09:53:51.180000+00:00,7,786,nan,0.0,0,0
2001-01-04T09:53:51.180000+00:00,7d,5.0,post_mainshock,5.11,2000-12-05T09:53:51.180000+00:00,30,786,nan,0.0,0,0
2001-02-28T01:46:05.310000+00:00,7d,5.0,post_mainshock,5.195,2001-02-27T01:46:05.310000+00:00,1,789,nan,0.0,1,1
2001-03-06T01:46:05.310000+00:00,7d,5.0,post_mainshock,5.195,2001-02-27T01:46:05.310000+00:00,7,790,nan,0.0,1,1
2001-03-29T01:46:05.310000+00:00,7d,5.0,post_mainshock,5.195,2001-02-27T01:46:05.310000+00:00,30,791,nan,0.0,0,0
2001-03-04T22:55:59.160000+00:00,7d,5.0,post_mainshock,5.2,2001-03-03T22:55:59.160000+00:00,1,790,nan,0.0,1,1
2001-03-10T22:55:59.160000+00:00,7d,5.0,post_mainshock,5.2,2001-03-03T22:55:59.160000+00:00,7,791,nan,0.0,0,0
2001-04-02T22:55:59.160000+00:00,7d,5.0,post_mainshock,5.2,2001-03-03T22:55:59.160000+00:00,30,791,nan,0.0,0,0
2001-03-11T00:20:17.350000+00:00,7d,5.0,post_mainshock,5.025,2001-03-10T00:20:17.350000+00:00,1,791,nan,0.0,0,0
2001-03-17T00:20:17.350000+00:00,7d,5.0,post_mainshock,5.025,2001-03-10T00:20:17.350000+00:00,7,791,nan,0.0,0,0
2001-04-09T00:20:17.350000+00:00,7d,5.0,post_mainshock,5.025,2001-03-10T00:20:17.350000+00:00,30,792,nan,0.0,1,1
2001-04-11T22:08:15.540000+00:00,7d,5.0,post_mainshock,5.3,2001-04-10T22:08:15.540000+00:00,1,793,nan,0.0,0,0
2001-04-17T22:08:15.540000+00:00,7d,5.0,post_mainshock,5.3,2001-04-10T22:08:15.540000+00:00,7,795,nan,0.0,0,0
2001-05-10T22:08:15.540000+00:00,7d,5.0,post_mainshock,5.3,2001-04-10T22:08:15.540000+00:00,30,799,nan,0.0,1,1
2001-04-27T21:01:31.640000+00:00,7d,5.0,post_mainshock,5.11,2001-04-26T21:01:31.640000+00:00,1,798,nan,0.0,0,0
2001-05-03T21:01:31.640000+00:00,7d,5.0,post_mainshock,5.11,2001-04-26T21:01:31.640000+00:00,7,799,nan,0.0,0,0
2001-05-26T21:01:31.640000+00:00,7d,5.0,post_mainshock,5.11,2001-04-26T21:01:31.640000+00:00,30,801,nan,0.0,0,0
2001-05-17T16:17:44.970000+00:00,7d,5.0,post_mainshock,5.025,2001-05-16T16:17:44.970000+00:00,1,800,nan,0.0,0,0
2001-05-23T16:17:44.970000+00:00,7d,5.0,post_mainshock,5.025,2001-05-16T16:17:44.970000+00:00,7,800,nan,0.0,1,1
2001-06-15T16:17:44.970000+00:00,7d,5.0,post_mainshock,5.025,2001-05-16T16:17:44.970000+00:00,30,802,nan,0.0,0,0
2001-05-27T14:51:45.550000+00:00,7d,5.0,post_mainshock,5.025,2001-05-26T14:51:45.550000+00:00,1,801,nan,0.0,0,0
2001-06-02T14:51:45.550000+00:00,7d,5.0,post_mainshock,5.025,2001-05-26T14:51:45.550000+00:00,7,801,nan,0.0,0,0
2001-06-25T14:51:45.550000+00:00,7d,5.0,post_mainshock,5.025,2001-05-26T14:51:45.550000+00:00,30,803,nan,0.0,1,1
2001-06-30T12:14:00.020000+00:00,7d,5.0,post_mainshock,5.025,2001-06-29T12:14:00.020000+00:00,1,805,nan,0.0,0,0
2001-07-06T12:14:00.020000+00:00,7d,5.0,post_mainshock,5.025,2001-06-29T12:14:00.020000+00:00,7,805,nan,0.0,0,0
2001-07-29T12:14:00.020000+00:00,7d,5.0,post_mainshock,5.025,2001-06-29T12:14:00.020000+00:00,30,805,nan,0.0,0,0
2001-08-13T01:57:59.740000+00:00,7d,5.0,post_mainshock,5.1,2001-08-12T01:57:59.740000+00:00,1,808,nan,0.0,0,0
2001-08-19T01:57:59.740000+00:00,7d,5.0,post_mainshock,5.1,2001-08-12T01:57:59.740000+00:00,7,808,nan,0.0,0,0
2001-09-11T01:57:59.740000+00:00,7d,5.0,post_mainshock,5.1,2001-08-12T01:57:59.740000+00:00,30,811,nan,0.0,0,0
2001-10-08T13:56:12.050000+00:00,7d,5.0,post_mainshock,5.11,2001-10-07T13:56:12.050000+00:00,1,815,nan,0.0,0,0
2001-10-14T13:56:12.050000+00:00,7d,5.0,post_mainshock,5.11,2001-10-07T13:56:12.050000+00:00,7,815,nan,0.0,1,1
2001-11-06T13:56:12.050000+00:00,7d,5.0,post_mainshock,5.11,2001-10-07T13:56:12.050000+00:00,30,818,nan,0.0,1,1
2001-10-20T07:04:33.830000+00:00,7d,5.0,post_mainshock,5.28,2001-10-19T07:04:33.830000+00:00,1,816,nan,0.0,0,0
2001-10-26T07:04:33.830000+00:00,7d,5.0,post_mainshock,5.28,2001-10-19T07:04:33.830000+00:00,7,817,nan,0.0,0,0
2001-11-18T07:04:33.830000+00:00,7d,5.0,post_mainshock,5.28,2001-10-19T07:04:33.830000+00:00,30,819,nan,0.0,0,0
2001-11-07T14:09:25.390000+00:00,7d,5.0,post_mainshock,5.45,2001-11-06T14:09:25.390000+00:00,1,819,nan,0.0,0,0
2001-11-13T14:09:25.390000+00:00,7d,5.0,post_mainshock,5.45,2001-11-06T14:09:25.390000+00:00,7,819,nan,0.0,0,0
2001-12-06T14:09:25.390000+00:00,7d,5.0,post_mainshock,5.45,2001-11-06T14:09:25.390000+00:00,30,820,nan,0.0,0,0
2001-12-03T22:41:13.790000+00:00,7d,5.0,post_mainshock,5.365,2001-12-02T22:41:13.790000+00:00,1,820,nan,0.0,0,0
2001-12-09T22:41:13.790000+00:00,7d,5.0,post_mainshock,5.365,2001-12-02T22:41:13.790000+00:00,7,820,nan,0.0,0,0
2002-01-01T22:41:13.790000+00:00,7d,5.0,post_mainshock,5.365,2001-12-02T22:41:13.790000+00:00,30,823,nan,0.0,0,0
2002-07-15T01:15:11.280000+00:00,7d,5.0,post_mainshock,5.025,2002-07-14T01:15:11.280000+00:00,1,833,nan,0.0,0,0
2002-07-21T01:15:11.280000+00:00,7d,5.0,post_mainshock,5.025,2002-07-14T01:15:11.280000+00:00,7,834,nan,0.0,0,0
2002-08-13T01:15:11.280000+00:00,7d,5.0,post_mainshock,5.025,2002-07-14T01:15:11.280000+00:00,30,834,nan,0.0,0,0
2002-09-28T15:20:45.960000+00:00,7d,5.0,post_mainshock,5.11,2002-09-27T15:20:45.960000+00:00,1,836,nan,0.0,0,0
2002-10-04T15:20:45.960000+00:00,7d,5.0,post_mainshock,5.11,2002-09-27T15:20:45.960000+00:00,7,836,nan,0.0,1,1
2002-10-27T15:20:45.960000+00:00,7d,5.0,post_mainshock,5.11,2002-09-27T15:20:45.960000+00:00,30,842,nan,0.0,0,0
2002-10-12T11:02:54.700000+00:00,7d,5.0,post_mainshock,5.11,2002-10-11T11:02:54.700000+00:00,1,839,nan,0.0,1,2
2002-10-18T11:02:54.700000+00:00,7d,5.0,post_mainshock,5.11,2002-10-11T11:02:54.700000+00:00,7,841,nan,0.0,0,0
2002-11-10T11:02:54.700000+00:00,7d,5.0,post_mainshock,5.11,2002-10-11T11:02:54.700000+00:00,30,843,nan,0.0,0,0
2002-10-15T13:27:50.390000+00:00,7d,5.0,post_mainshock,5.195,2002-10-14T13:27:50.390000+00:00,1,840,nan,0.0,1,1
2002-10-21T13:27:50.390000+00:00,7d,5.0,post_mainshock,5.195,2002-10-14T13:27:50.390000+00:00,7,841,nan,0.0,0,0
2002-11-13T13:27:50.390000+00:00,7d,5.0,post_mainshock,5.195,2002-10-14T13:27:50.390000+00:00,30,844,nan,0.0,0,0
2002-10-17T01:31:15.130000+00:00,7d,5.0,post_mainshock,5.1,2002-10-16T01:31:15.130000+00:00,1,841,nan,0.0,0,0
2002-10-23T01:31:15.130000+00:00,7d,5.0,post_mainshock,5.1,2002-10-16T01:31:15.130000+00:00,7,842,nan,0.0,0,0
2002-11-15T01:31:15.130000+00:00,7d,5.0,post_mainshock,5.1,2002-10-16T01:31:15.130000+00:00,30,845,nan,0.0,0,0
2003-03-26T18:51:26.340000+00:00,7d,5.0,post_mainshock,5.5,2003-03-25T18:51:26.340000+00:00,1,848,nan,0.0,0,0
2003-04-01T18:51:26.340000+00:00,7d,5.0,post_mainshock,5.5,2003-03-25T18:51:26.340000+00:00,7,849,nan,0.0,0,0
2003-04-24T18:51:26.340000+00:00,7d,5.0,post_mainshock,5.5,2003-03-25T18:51:26.340000+00:00,30,851,nan,0.0,0,0
2003-06-05T13:16:13.480000+00:00,7d,5.0,post_mainshock,5.11,2003-06-04T13:16:13.480000+00:00,1,853,nan,0.0,0,0
2003-06-11T13:16:13.480000+00:00,7d,5.0,post_mainshock,5.11,2003-06-04T13:16:13.480000+00:00,7,853,nan,0.0,0,0
2003-07-04T13:16:13.480000+00:00,7d,5.0,post_mainshock,5.11,2003-06-04T13:16:13.480000+00:00,30,854,nan,0.0,0,0
2003-07-27T23:18:17.960000+00:00,7d,5.0,post_mainshock,5.7,2003-07-26T23:18:17.960000+00:00,1,860,nan,0.0,1,1
2003-08-02T23:18:17.960000+00:00,7d,5.0,post_mainshock,5.7,2003-07-26T23:18:17.960000+00:00,7,861,nan,0.0,0,0
2003-08-25T23:18:17.960000+00:00,7d,5.0,post_mainshock,5.7,2003-07-26T23:18:17.960000+00:00,30,862,nan,0.0,1,1
2003-07-28T12:07:29.430000+00:00,7d,5.0,post_mainshock,5.5,2003-07-27T12:07:29.430000+00:00,1,860,nan,0.0,1,1
2003-08-03T12:07:29.430000+00:00,7d,5.0,post_mainshock,5.5,2003-07-27T12:07:29.430000+00:00,7,861,nan,0.0,0,0
