forecast_prob_etas_forced,forecast_prob_etas_mle,forecast_prob_poisson,horizon,is_background,is_post_mainshock,mainshock_definition,most_recent_mainshock_mag,most_recent_mainshock_time,n_events_preceding_1d,n_events_preceding_30d,n_events_preceding_7d,n_events_preceding_90d,n_mainshocks_preceding_90d,n_observed_in_horizon,n_train_events,observed_binary,origin_time,threshold,time_since_mainshock_days,window_label
0.096595,,0.196719,7d,False,True,5.0,5.195,1983-09-18T17:27:41.170000+00:00,0,0,0,5,5,0,203,0,1983-12-17T17:27:41.170000+00:00,5.0,90.0,31-90d
0.070902,,0.204761,7d,False,True,5.0,5.025,2009-03-03T01:27:41.800000+00:00,0,2,0,6,3,0,1110,0,2009-06-01T01:27:41.800000+00:00,5.0,90.0,31-90d
0.096595,,0.195281,7d,False,True,5.0,5.535,1983-10-21T08:44:46.650000+00:00,0,0,0,2,2,0,203,0,1984-01-19T08:44:46.650000+00:00,5.0,90.0,31-90d
0.072462,,0.206156,7d,False,True,5.0,5.11,2007-06-25T18:09:50.350000+00:00,1,6,2,17,2,0,1033,0,2007-09-23T18:09:50.350000+00:00,5.0,90.0,31-90d
0.090754,,0.164639,7d,False,True,5.0,5.195,1978-04-19T17:01:45.500000+00:00,0,1,0,5,1,1,76,1,1978-07-18T17:01:45.500000+00:00,5.0,90.0,31-90d
0.077346,,0.217351,7d,False,True,5.0,5.365,2000-02-27T17:21:28+00:00,0,3,0,13,2,0,773,0,2000-05-27T17:21:28+00:00,5.0,90.0,31-90d
0.075481,,0.208473,7d,False,True,5.0,5.11,2006-03-25T05:51:51.410000+00:00,1,6,3,19,6,1,991,1,2006-06-23T05:51:51.410000+00:00,5.0,90.0,31-90d
0.094677,,0.167772,7d,False,True,5.0,5.365,1977-12-23T21:00:25.800000+00:00,0,3,1,8,7,1,67,1,1978-03-23T21:00:25.800000+00:00,5.0,90.0,31-90d
0.073595,,0.204749,7d,False,True,5.0,5.45,2008-12-02T05:11:42.030000+00:00,0,4,3,17,6,1,1104,1,2009-03-02T05:11:42.030000+00:00,5.0,90.0,31-90d
0.059483,,0.194372,7d,False,True,5.0,5.195,1974-01-07T05:18:24.300000+00:00,0,1,1,4,3,0,17,0,1974-04-07T05:18:24.300000+00:00,5.0,90.0,31-90d
0.086382,,0.192513,7d,False,True,5.0,5.11,1983-01-31T03:26:04.190000+00:00,0,3,0,6,4,0,193,0,1983-05-01T03:26:04.190000+00:00,5.0,90.0,31-90d
0.08769,,0.218097,7d,False,True,5.0,5.6,1989-07-15T00:09:16.120000+00:00,1,4,1,7,3,0,372,0,1989-10-13T00:09:16.120000+00:00,5.0,90.0,31-90d
0.094561,,0.168891,7d,False,True,5.0,5.365,1978-02-23T23:18:33.200000+00:00,0,1,0,9,3,0,74,0,1978-05-24T23:18:33.200000+00:00,5.0,90.0,31-90d
0.089215,,0.161968,7d,True,False,5.0,5.28,1974-04-05T03:46:30.100000+00:00,1,2,1,4,0,0,20,0,1974-07-10T04:25:29.700000+00:00,5.0,96.0270787037037,background
0.087957,,0.153777,7d,True,False,5.0,5.28,1974-04-05T03:46:30.100000+00:00,0,1,0,5,0,0,21,0,1974-08-09T04:25:29.700000+00:00,5.0,126.0270787037037,background
0.086453,,0.146373,7d,True,False,5.0,5.28,1974-04-05T03:46:30.100000+00:00,0,1,0,4,0,0,22,0,1974-09-08T04:25:29.700000+00:00,5.0,156.0270787037037,background
0.090333,,0.157329,7d,True,False,5.0,5.45,1975-12-13T22:35:44.200000+00:00,1,2,1,3,0,1,42,1,1976-03-31T04:25:29.700000+00:00,5.0,108.24288773148149,background
0.091589,,0.151066,7d,True,False,5.0,5.535,1976-06-23T15:38:39.400000+00:00,0,1,1,2,0,0,46,0,1976-09-27T04:25:29.700000+00:00,5.0,95.53252662037036,background
0.091589,,0.147982,7d,True,False,5.0,5.535,1976-06-23T15:38:39.400000+00:00,0,0,0,1,0,0,46,0,1976-10-27T04:25:29.700000+00:00,5.0,125.53252662037038,background
0.091589,,0.145021,7d,True,False,5.0,5.535,1976-06-23T15:38:39.400000+00:00,0,0,0,1,0,0,46,0,1976-11-26T04:25:29.700000+00:00,5.0,155.5325266203704,background
0.091955,,0.149574,7d,True,False,5.0,5.11,1977-06-05T19:21:40.500000+00:00,0,0,0,1,0,0,55,0,1977-09-22T04:25:29.700000+00:00,5.0,108.37765277777777,background
0.090754,,0.164604,7d,True,False,5.0,5.195,1978-04-19T17:01:45.500000+00:00,0,1,0,3,0,1,76,1,1978-07-19T04:25:29.700000+00:00,5.0,90.47481712962963,background
0.084621,,0.165924,7d,True,False,5.0,5.025,1979-11-12T01:31:17.600000+00:00,0,1,0,3,0,0,114,0,1980-03-10T04:25:29.700000+00:00,5.0,119.12097337962963,background
0.085628,,0.193984,7d,True,False,5.0,5.11,1983-10-21T23:32:23.660000+00:00,0,1,0,1,0,1,204,1,1984-02-18T04:25:29.700000+00:00,5.0,119.20354212962962,background
0.087284,,0.200486,7d,True,False,5.0,5.11,1985-02-17T00:24:24.190000+00:00,0,0,0,1,0,1,236,1,1985-06-12T04:25:29.700000+00:00,5.0,115.16742488425926,background
0.085507,,0.197047,7d,True,False,5.0,5.025,1985-06-17T21:52:49.290000+00:00,0,1,0,2,0,2,238,1,1985-10-10T04:25:29.700000+00:00,5.0,114.27268993055556,background
0.082781,,0.229776,7d,True,False,5.0,5.025,1995-07-03T00:59:47.960000+00:00,0,1,0,9,0,0,602,0,1995-10-18T04:25:29.700000+00:00,5.0,107.14284421296297,background
0.082406,,0.22905,7d,True,False,5.0,5.025,1995-07-03T00:59:47.960000+00:00,0,1,0,5,0,0,603,0,1995-11-17T04:25:29.700000+00:00,5.0,137.14284421296296,background
0.084648,,0.228329,7d,True,False,5.0,5.025,1995-07-03T00:59:47.960000+00:00,0,7,0,9,0,0,607,0,1995-12-17T04:25:29.700000+00:00,5.0,167.14284421296296,background
0.081197,,0.226129,7d,True,False,5.0,5.025,1996-01-03T16:04:31.840000+00:00,0,2,0,11,0,0,619,0,1996-04-15T04:25:29.700000+00:00,5.0,102.5145585648148,background
0.082238,,0.225428,7d,True,False,5.0,5.025,1996-01-03T16:04:31.840000+00:00,1,6,3,12,0,0,623,0,1996-05-15T04:25:29.700000+00:00,5.0,132.51455856481482,background
0.081313,,0.224731,7d,True,False,5.0,5.025,1996-01-03T16:04:31.840000+00:00,0,4,0,12,0,0,626,0,1996-06-14T04:25:29.700000+00:00,5.0,162.51455856481482,background
0.076763,,0.216843,7d,True,False,5.0,5.025,2000-03-18T16:38:23.180000+00:00,0,1,0,10,0,0,774,0,2000-06-23T04:25:29.700000+00:00,5.0,96.49104768518518,background
0.075242,,0.214778,7d,True,False,5.0,5.365,2001-12-02T22:41:13.790000+00:00,0,1,1,5,0,0,824,0,2002-03-15T04:25:29.700000+00:00,5.0,102.2390730324074,background
0.075266,,0.214243,7d,True,False,5.0,5.365,2001-12-02T22:41:13.790000+00:00,0,1,0,2,0,0,825,0,2002-04-14T04:25:29.700000+00:00,5.0,132.23907303240742,background
0.077,,0.213711,7d,True,False,5.0,5.365,2001-12-02T22:41:13.790000+00:00,0,4,1,6,0,0,829,0,2002-05-14T04:25:29.700000+00:00,5.0,162.23907303240742,background
0.077,,0.213181,7d,True,False,5.0,5.365,2001-12-02T22:41:13.790000+00:00,0,1,1,6,0,0,829,0,2002-06-13T04:25:29.700000+00:00,5.0,192.23907303240742,background
0.075137,,0.212654,7d,True,False,5.0,5.365,2001-12-02T22:41:13.790000+00:00,0,4,2,9,0,1,831,1,2002-07-13T04:25:29.700000+00:00,5.0,222.23907303240742,background
0.075233,,0.211561,7d,True,False,5.0,5.1,2002-10-16T01:31:15.130000+00:00,0,1,0,7,0,0,846,0,2003-02-08T04:25:29.700000+00:00,5.0,115.12100196759259,background
0.075233,,0.211049,7d,True,False,5.0,5.1,2002-10-16T01:31:15.130000+00:00,1,1,1,4,0,0,846,0,2003-03-10T04:25:29.700000+00:00,5.0,145.1210019675926,background
0.074255,,0.209494,7d,True,False,5.0,5.195,2003-11-08T05:58:56.550000+00:00,0,1,0,6,0,0,877,0,2004-03-04T04:25:29.700000+00:00,5.0,116.93510590277778,background
0.075049,,0.207551,7d,True,False,5.0,5.11,2004-06-03T13:01:21.660000+00:00,0,7,2,20,0,0,910,0,2004-09-30T04:25:29.700000+00:00,5.0,118.64175972222222,background
0.070999,,0.204587,7d,True,False,5.0,5.195,2008-01-31T13:22:18.760000+00:00,0,6,4,23,0,0,1064,0,2008-05-12T04:25:29.700000+00:00,5.0,101.6272099537037,background
0.07129,,0.204163,7d,True,False,5.0,5.195,2008-01-31T13:22:18.760000+00:00,0,7,1,24,0,0,1068,0,2008-06-11T04:25:29.700000+00:00,5.0,131.6272099537037,background
0.071733,,0.203742,7d,True,False,5.0,5.195,2008-01-31T13:22:18.760000+00:00,0,6,4,19,0,0,1072,0,2008-07-11T04:25:29.700000+00:00,5.0,161.6272099537037,background
0.070423,,0.205603,7d,True,False,5.0,5.5,2010-03-12T23:19:55.160000+00:00,0,2,0,3,0,0,1147,0,2010-07-01T04:25:29.700000+00:00,5.0,110.21220532407406,background
0.071123,,0.205202,7d,True,False,5.0,5.5,2010-03-12T23:19:55.160000+00:00,0,4,1,6,0,0,1151,0,2010-07-31T04:25:29.700000+00:00,5.0,140.21220532407406,background
0.070679,,0.204803,7d,True,False,5.0,5.5,2010-03-12T23:19:55.160000+00:00,0,2,0,8,0,1,1152,1,2010-08-30T04:25:29.700000+00:00,5.0,170.21220532407406,background
0.072596,,0.210297,7d,True,False,5.0,5.11,2013-03-30T20:04:45.850000+00:00,0,4,2,11,0,0,1291,0,2013-07-15T04:25:29.700000+00:00,5.0,106.34772974537037,background
0.071296,,0.211354,7d,True,False,5.0,5.025,2014-01-30T12:17:14.780000+00:00,0,1,0,15,0,0,1340,0,2014-05-11T04:25:29.700000+00:00,5.0,100.67239490740741,background
0.072989,,0.210982,7d,True,False,5.0,5.025,2014-01-30T12:17:14.780000+00:00,1,7,3,17,0,0,1346,0,2014-06-10T04:25:29.700000+00:00,5.0,130.6723949074074,background
0.071412,,0.210611,7d,True,False,5.0,5.025,2014-01-30T12:17:14.780000+00:00,0,5,0,13,0,0,1351,0,2014-07-10T04:25:29.700000+00:00,5.0,160.6723949074074,background
0.071947,,0.211808,7d,True,False,5.0,5.025,2017-03-09T02:55:11.360000+00:00,0,5,2,11,0,0,1529,0,2017-06-24T04:25:29.700000+00:00,5.0,107.06271226851851,background
0.069619,,0.211072,7d,True,False,5.0,5.6,2018-01-07T06:47:15.780000+00:00,0,4,0,11,0,1,1572,1,2018-04-20T04:25:29.700000+00:00,5.0,102.90155,background
0.071265,,0.214203,7d,True,False,5.0,5.4,2022-01-21T10:12:31.865000+00:00,0,4,0,10,0,1,1834,1,2022-04-29T04:25:29.700000+00:00,5.0,97.75900271990741,background
0.067707,,0.211981,7d,True,False,5.0,5.365,2023-01-23T13:42:02.771000+00:00,0,3,0,14,0,0,1888,0,2023-04-24T04:25:29.700000+00:00,5.0,90.61350612268518,background
0.067312,,0.211674,7d,True,False,5.0,5.365,2023-01-23T13:42:02.771000+00:00,0,4,1,11,0,1,1892,1,2023-05-24T04:25:29.700000+00:00,5.0,120.61350612268518,background
0.262222,,0.639241,30d,False,True,5.0,5.1,2020-05-25T14:42:17.395000+00:00,1,3,1,11,2,4,1678,1,2020-05-26T14:42:17.395000+00:00,5.0,1.0,0-24h
0.390256,,0.634397,30d,False,True,5.0,5.195,2012-11-11T01:32:27.630000+00:00,6,13,10,24,10,3,1254,1,2012-11-12T01:32:27.630000+00:00,5.0,1.0,0-24h
0.320517,,0.605202,30d,False,True,5.0,5.195,1983-09-18T17:27:41.170000+00:00,1,5,1,6,5,2,199,1,1983-09-19T17:27:41.170000+00:00,5.0,1.0,0-24h
0.290718,,0.638899,30d,False,True,5.0,5.8,2013-01-09T01:41:53.260000+00:00,1,12,2,35,15,1,1275,1,2013-01-10T01:41:53.260000+00:00,5.0,1.0,0-24h
0.312934,,0.637218,30d,False,True,5.0,5.7,2003-07-26T23:18:17.960000+00:00,6,6,6,11,3,1,860,1,2003-07-27T23:18:17.960000+00:00,5.0,1.0,0-24h
0.322138,,0.613709,30d,False,True,5.0,5.195,1984-08-05T01:07:39.240000+00:00,1,2,1,6,3,0,216,0,1984-08-06T01:07:39.240000+00:00,5.0,1.0,0-24h
0.294901,,0.639463,30d,False,True,5.0,5.11,2013-11-06T04:19:20.640000+00:00,1,7,2,19,6,1,1313,1,2013-11-07T04:19:20.640000+00:00,5.0,1.0,0-24h
0.272587,,0.627939,30d,False,True,5.0,5.195,2008-01-31T13:22:18.760000+00:00,1,6,2,19,4,0,1051,0,2008-02-01T13:22:18.760000+00:00,5.0,1.0,0-24h
0.264933,,0.639081,30d,False,True,5.0,5.11,2019-02-17T02:58:32.530000+00:00,1,10,2,16,4,0,1616,0,2019-02-18T02:58:32.530000+00:00,5.0,1.0,0-24h
0.331568,,0.654887,30d,False,True,5.0,5.11,1989-12-09T11:32:28.520000+00:00,1,6,3,10,5,0,377,0,1989-12-10T11:32:28.520000+00:00,5.0,1.0,0-24h
0.319628,,0.674742,30d,False,True,5.0,5.025,1992-09-15T17:07:29.280000+00:00,1,3,1,10,3,1,486,1,1992-09-16T17:07:29.280000+00:00,5.0,1.0,0-24h
0.324585,,0.534152,30d,False,True,5.0,5.025,1974-09-21T06:27:41.800000+00:00,2,3,2,5,2,0,24,0,1974-09-22T06:27:41.800000+00:00,5.0,1.0,0-24h
0.256568,,0.639748,30d,False,True,5.0,5.195,2024-02-11T20:48:49.942000+00:00,1,7,2,21,2,1,1942,1,2024-02-12T20:48:49.942000+00:00,5.0,1.0,0-24h
0.267207,,0.63925,30d,False,True,5.0,5.025,2015-09-22T13:19:20.760000+00:00,1,10,4,21,3,0,1432,0,2015-09-23T13:19:20.760000+00:00,5.0,1.0,0-24h
0.283064,,0.64044,30d,False,True,5.0,5.11,2002-09-27T15:20:45.960000+00:00,1,1,1,11,2,3,836,1,2002-09-28T15:20:45.960000+00:00,5.0,1.0,0-24h
0.319144,,0.55727,30d,False,True,5.0,5.025,1979-11-12T01:31:17.600000+00:00,1,3,2,5,2,0,110,0,1979-11-13T01:31:17.600000+00:00,5.0,1.0,0-24h
0.320253,,0.674213,30d,False,True,5.0,5.28,1992-02-25T01:57:25.870000+00:00,1,4,1,12,5,3,458,1,1992-02-26T01:57:25.870000+00:00,5.0,1.0,0-24h
0.282617,,0.638367,30d,False,True,5.0,5.5,2003-03-25T18:51:26.340000+00:00,1,4,1,6,1,0,848,0,2003-03-26T18:51:26.340000+00:00,5.0,1.0,0-24h
0.326174,,0.673335,30d,False,True,5.0,5.195,1991-09-07T03:00:24.380000+00:00,1,3,2,14,8,2,441,1,1991-09-08T03:00:24.380000+00:00,5.0,1.0,0-24h
0.336508,,0.554892,30d,False,True,5.0,5.45,1975-12-13T22:35:44.200000+00:00,1,2,1,4,3,0,41,0,1975-12-14T22:35:44.200000+00:00,5.0,1.0,0-24h
0.367124,,0.627385,30d,False,True,5.0,5.11,2011-09-18T13:12:00.350000+00:00,4,6,5,15,5,1,1196,1,2011-09-19T13:12:00.350000+00:00,5.0,1.0,0-24h
0.584746,,0.638768,30d,False,True,5.0,7.3,1988-08-06T00:36:24.650000+00:00,2,5,3,10,5,3,325,1,1988-08-07T00:36:24.650000+00:00,5.0,1.0,0-24h
0.324277,,0.652656,30d,False,True,5.0,5.4,1989-09-24T10:55:20.910000+00:00,2,3,3,9,5,0,371,0,1989-09-25T10:55:20.910000+00:00,5.0,1.0,0-24h
0.263443,,0.639982,30d,False,True,5.0,5.11,2020-06-18T13:59:20.228000+00:00,1,5,2,14,4,4,1682,1,2020-06-19T13:59:20.228000+00:00,5.0,1.0,0-24h
0.325768,,0.66873,30d,False,True,5.0,5.11,1991-07-19T07:05:29.570000+00:00,1,6,1,10,6,2,433,1,1991-07-20T07:05:29.570000+00:00,5.0,1.0,0-24h
0.273264,,0.629717,30d,False,True,5.0,5.025,2010-02-23T06:55:45.560000+00:00,1,3,2,13,3,1,1143,1,2010-02-24T06:55:45.560000+00:00,5.0,1.0,0-24h
0.3224,,0.551368,30d,False,True,5.0,5.025,1979-05-12T06:10:09.200000+00:00,1,2,1,9,4,2,98,1,1979-05-13T06:10:09.200000+00:00,5.0,1.0,0-24h
0.27957,,0.637248,30d,False,True,5.0,5.28,2013-09-09T03:28:31.970000+00:00,2,6,3,14,3,3,1301,1,2013-09-10T03:28:31.970000+00:00,5.0,1.0,0-24h
0.31685,,0.570541,30d,False,True,5.0,5.28,1982-03-30T13:19:50.510000+00:00,1,1,1,9,6,2,159,1,1982-03-31T13:19:50.510000+00:00,5.0,1.0,0-24h
0.339666,,0.560054,30d,False,True,5.0,5.195,1975-09-17T03:00:20.100000+00:00,1,1,1,5,4,0,38,0,1975-09-18T03:00:20.100000+00:00,5.0,1.0,0-24h
0.316014,,0.60087,30d,False,True,5.0,5.025,1983-06-26T02:31:18.720000+00:00,1,2,1,5,4,0,195,0,1983-06-27T02:31:18.720000+00:00,5.0,1.0,0-24h
0.272103,,0.627521,30d,False,True,5.0,5.025,2012-06-12T17:02:02.660000+00:00,1,4,2,11,2,2,1224,1,2012-06-13T17:02:02.660000+00:00,5.0,1.0,0-24h
0.289052,,0.649381,30d,False,True,5.0,5.025,2001-05-26T14:51:45.550000+00:00,1,5,1,19,7,0,801,0,2001-05-27T14:51:45.550000+00:00,5.0,1.0,0-24h
0.323069,,0.614983,30d,False,True,5.0,5.45,1984-09-22T09:10:30.160000+00:00,1,2,1,4,3,2,218,1,1984-09-23T09:10:30.160000+00:00,5.0,1.0,0-24h
0.273083,,0.628361,30d,False,True,5.0,5.025,2012-07-10T13:03:55.050000+00:00,1,4,1,12,4,2,1227,1,2012-07-11T13:03:55.050000+00:00,5.0,1.0,0-24h
0.288729,,0.64865,30d,False,True,5.0,5.45,2001-11-06T14:09:25.390000+00:00,1,4,1,16,4,1,819,1,2001-11-07T14:09:25.390000+00:00,5.0,1.0,0-24h
0.327286,,0.63342,30d,False,True,5.0,5.11,1987-09-05T08:41:07.560000+00:00,1,4,2,10,5,1,293,1,1987-09-06T08:41:07.560000+00:00,5.0,1.0,0-24h
0.278378,,0.638846,30d,False,True,5.0,5.45,2013-10-03T06:12:39.140000+00:00,1,8,2,19,6,0,1306,0,2013-10-04T06:12:39.140000+00:00,5.0,1.0,0-24h
0.330857,,0.651567,30d,False,True,5.0,5.025,1989-04-24T18:11:41.430000+00:00,1,6,2,10,6,0,358,0,1989-04-25T18:11:41.430000+00:00,5.0,1.0,0-24h
0.321142,,0.660132,30d,False,True,5.0,5.28,1990-12-29T19:24:12.150000+00:00,1,4,2,9,4,6,410,1,1990-12-30T19:24:12.150000+00:00,5.0,1.0,0-24h
0.266349,,0.643636,30d,False,True,5.0,5.0,2020-11-14T08:50:26.186000+00:00,1,5,3,23,6,1,1725,1,2020-11-15T08:50:26.186000+00:00,5.0,1.0,0-24h
0.259011,,0.641567,30d,False,True,5.0,5.365,2023-01-23T13:42:02.771000+00:00,1,6,1,19,2,0,1876,0,2023-01-24T13:42:02.771000+00:00,5.0,1.0,0-24h
0.338068,,0.508022,30d,False,True,5.0,5.025,1977-12-21T12:46:23+00:00,1,2,1,4,3,2,59,1,1977-12-22T12:46:23+00:00,5.0,1.0,0-24h
0.2651,,0.638667,30d,False,True,5.0,5.025,2015-09-17T18:34:17.230000+00:00,1,8,2,18,2,1,1430,1,2015-09-18T18:34:17.230000+00:00,5.0,1.0,0-24h
0.292238,,0.637163,30d,False,True,5.0,5.025,2012-12-20T05:56:04.350000+00:00,1,11,1,30,13,4,1267,1,2012-12-21T05:56:04.350000+00:00,5.0,1.0,0-24h
0.324585,,0.533865,30d,False,True,5.0,5.11,1974-09-21T17:53:34.200000+00:00,1,3,2,5,2,0,24,0,1974-09-22T17:53:34.200000+00:00,5.0,1.0,0-24h
0.328281,,0.550536,30d,False,True,5.0,5.025,1979-03-03T12:25:41.900000+00:00,1,3,2,10,5,0,92,0,1979-03-04T12:25:41.900000+00:00,5.0,1.0,0-24h
0.322125,,0.675176,30d,False,True,5.0,5.025,1992-10-30T13:32:45.920000+00:00,2,5,3,10,3,1,492,1,1992-10-31T13:32:45.920000+00:00,5.0,1.0,0-24h
0.319096,,0.659514,30d,False,True,5.0,5.554,1990-11-15T03:28:27.970000+00:00,1,2,1,7,4,1,406,1,1990-11-16T03:28:27.970000+00:00,5.0,1.0,0-24h
0.33257,,0.625434,30d,False,True,5.0,5.11,1985-01-25T20:58:17.980000+00:00,1,4,2,11,6,1,232,1,1985-01-26T20:58:17.980000+00:00,5.0,1.0,0-24h
0.272783,,0.64021,30d,False,True,5.0,5.365,2014-12-21T05:37:39.090000+00:00,1,7,1,20,6,0,1390,0,2014-12-22T05:37:39.090000+00:00,5.0,1.0,0-24h
0.316599,,0.570369,30d,False,True,5.0,5.025,1982-08-21T04:26:22.870000+00:00,1,2,2,6,2,4,170,1,1982-08-22T04:26:22.870000+00:00,5.0,1.0,0-24h
0.329153,,0.624508,30d,False,True,5.0,5.025,1986-01-08T19:04:17.980000+00:00,1,5,2,14,9,4,252,1,1986-01-09T19:04:17.980000+00:00,5.0,1.0,0-24h
0.351243,,0.635083,30d,False,True,5.0,5.28,2012-11-13T18:28:12.810000+00:00,1,14,11,25,11,3,1255,1,2012-11-14T18:28:12.810000+00:00,5.0,1.0,0-24h
0.329574,,0.554783,30d,False,True,5.0,5.28,1981-05-01T04:08:10.420000+00:00,1,4,2,6,4,0,134,0,1981-05-02T04:08:10.420000+00:00,5.0,1.0,0-24h
0.276671,,0.624581,30d,False,True,5.0,5.45,2008-07-27T22:42:05.480000+00:00,1,12,6,25,2,1,1078,1,2008-07-28T22:42:05.480000+00:00,5.0,1.0,0-24h
0.295924,,0.63657,30d,False,True,5.0,5.025,2012-12-14T02:17:30.990000+00:00,1,11,3,31,12,4,1266,1,2012-12-15T02:17:30.990000+00:00,5.0,1.0,0-24h
0.265802,,0.646243,30d,False,True,5.0,5.11,2021-10-19T00:44:09.237000+00:00,1,6,2,21,7,0,1798,0,2021-10-20T00:44:09.237000+00:00,5.0,1.0,0-24h
0.286694,,0.647228,30d,False,True,5.0,5.6,2000-10-11T09:42:09.270000+00:00,1,2,1,10,1,1,782,1,2000-10-12T09:42:09.270000+00:00,5.0,1.0,0-24h
0.271467,,0.637217,30d,False,True,5.0,5.025,2014-08-01T20:27:50.430000+00:00,1,8,3,20,1,1,1358,1,2014-08-02T20:27:50.430000+00:00,5.0,1.0,0-24h
0.326472,,0.653716,30d,False,True,5.0,5.45,1989-08-09T16:01:25.430000+00:00,1,3,1,10,5,0,369,0,1989-08-10T16:01:25.430000+00:00,5.0,1.0,0-24h
0.283808,,0.631672,30d,False,True,5.0,5.025,2004-10-08T06:28:28.290000+00:00,2,10,2,23,1,1,913,1,2004-10-09T06:28:28.290000+00:00,5.0,1.0,0-24h
0.269154,,0.640534,30d,False,True,5.0,5.6,2020-06-21T22:40:52.633000+00:00,1,8,4,16,5,3,1685,1,2020-06-22T22:40:52.633000+00:00,5.0,1.0,0-24h
0.416425,,0.640982,30d,False,True,5.0,6.8,2016-08-24T10:34:54.580000+00:00,2,7,4,18,6,0,1485,0,2016-08-25T10:34:54.580000+00:00,5.0,1.0,0-24h
0.262881,,0.639598,30d,False,True,5.0,5.28,2019-08-18T06:28:34.730000+00:00,1,4,1,14,3,2,1644,1,2019-08-19T06:28:34.730000+00:00,5.0,1.0,0-24h
0.268874,,0.64224,30d,False,True,5.0,5.11,2020-07-28T14:38:49.984000+00:00,1,11,2,26,8,1,1700,1,2020-07-29T14:38:49.984000+00:00,5.0,1.0,0-24h
0.321809,,0.611747,30d,False,True,5.0,5.195,1984-03-21T23:06:25.330000+00:00,1,3,1,5,4,0,208,0,1984-03-22T23:06:25.330000+00:00,5.0,1.0,0-24h
0.321678,,0.591879,30d,False,True,5.0,5.365,1983-01-03T11:28:14.060000+00:00,1,4,3,9,6,4,184,1,1983-01-04T11:28:14.060000+00:00,5.0,1.0,0-24h
0.319548,,0.607957,30d,False,True,5.0,5.025,1984-02-28T23:50:32.250000+00:00,1,2,1,3,2,2,206,1,1984-02-29T23:50:32.250000+00:00,5.0,1.0,0-24h
0.283959,,0.641562,30d,False,True,5.0,5.195,2016-10-26T02:21:58.690000+00:00,2,8,3,16,6,0,1495,0,2016-10-27T02:21:58.690000+00:00,5.0,1.0,0-24h
0.289361,,0.630751,30d,False,True,5.0,5.45,2006-03-03T01:36:06.530000+00:00,1,14,2,21,6,2,973,1,2006-03-04T01:36:06.530000+00:00,5.0,1.0,0-24h
0.287035,,0.641853,30d,False,True,5.0,5.195,2002-10-14T13:27:50.390000+00:00,1,5,2,10,3,1,840,1,2002-10-15T13:27:50.390000+00:00,5.0,1.0,0-24h
0.315999,,0.672747,30d,False,True,5.0,5.025,1993-05-27T17:50:34.090000+00:00,2,4,2,15,4,0,518,0,1993-05-28T17:50:34.090000+00:00,5.0,1.0,0-24h
0.27217,,0.626971,30d,False,True,5.0,5.9,2009-09-03T19:51:06.960000+00:00,1,4,2,8,5,2,1120,1,2009-09-04T19:51:06.960000+00:00,5.0,1.0,0-24h
0.323488,,0.619921,30d,False,True,5.0,5.195,1984-11-28T19:34:59.330000+00:00,1,5,1,10,6,0,226,0,1984-11-29T19:34:59.330000+00:00,5.0,1.0,0-24h
0.280788,,0.628534,30d,False,True,5.0,5.025,2011-11-04T10:14:43.240000+00:00,1,6,1,16,6,2,1203,1,2011-11-05T10:14:43.240000+00:00,5.0,1.0,0-24h
0.390256,,0.634397,30d,False,True,5.0,6.8,2012-11-11T01:12:38.870000+00:00,10,13,10,24,10,3,1254,1,2012-11-12T01:12:38.870000+00:00,5.0,1.0,0-24h
0.26331,,0.644196,30d,False,True,5.0,5.535,2021-07-07T03:15:24.246000+00:00,1,3,1,25,5,2,1773,1,2021-07-08T03:15:24.246000+00:00,5.0,1.0,0-24h
0.336096,,0.644466,30d,False,True,5.0,5.195,1988-11-30T03:09:43.490000+00:00,1,2,2,12,4,3,341,1,1988-12-01T03:09:43.490000+00:00,5.0,1.0,0-24h
0.260156,,0.642518,30d,False,True,5.0,5.025,2022-11-08T06:27:02.122000+00:00,1,7,2,13,3,0,1862,0,2022-11-09T06:27:02.122000+00:00,5.0,1.0,0-24h
0.311263,,0.674787,30d,False,True,5.0,5.025,1995-01-17T11:18:22.830000+00:00,1,2,2,6,4,1,566,1,1995-01-18T11:18:22.830000+00:00,5.0,1.0,0-24h
0.267394,,0.639063,30d,False,True,5.0,5.11,2015-10-29T22:15:56.450000+00:00,1,6,3,21,3,1,1441,1,2015-10-30T22:15:56.450000+00:00,5.0,1.0,0-24h
0.311472,,0.665684,30d,False,True,5.0,5.025,1996-07-28T07:08:11.540000+00:00,2,9,4,21,3,0,638,0,1996-07-29T07:08:11.540000+00:00,5.0,1.0,0-24h
0.31343,,0.671795,30d,False,True,5.0,5.025,1994-07-24T23:39:06.650000+00:00,1,1,1,13,6,3,553,1,1994-07-25T23:39:06.650000+00:00,5.0,1.0,0-24h
0.324665,,0.673763,30d,False,True,5.0,5.11,1994-08-05T11:19:10.410000+00:00,1,3,2,12,6,2,555,1,1994-08-06T11:19:10.410000+00:00,5.0,1.0,0-24h
0.321113,,0.596976,30d,False,True,5.0,5.195,1983-01-19T12:09:29.880000+00:00,1,5,2,10,7,2,186,1,1983-01-20T12:09:29.880000+00:00,5.0,1.0,0-24h
0.271599,,0.636712,30d,False,True,5.0,5.28,2013-08-02T12:04:30.140000+00:00,1,6,1,9,1,1,1293,1,2013-08-03T12:04:30.140000+00:00,5.0,1.0,0-24h
